"CSP","Account/Subscription name","Subscription ID","Resource type","VM  Name","OS Type","VM status","Private IP address","Public IP Address","Login user name","Region","Subnet name","VNET ID","VM LaunchTime","VM Specs","Owner email ID","timestamp"
"Azure","CTXO NAD Project","b0c5c9df-5121-4a3d-93b5-858b0aba2c5a","VM-List","AVM-XLR-App-adms-VM1","Linux","Succeeded","10.181.234.11","","clouduser","centralindia","10.181.234.0/28","CTXO-NAD-Project-Linux-NSG","","Standard_D2s_v3","","2023-07-17T06:52:23"
"Azure","CTXO NAD Project","b0c5c9df-5121-4a3d-93b5-858b0aba2c5a","VM-List","AVM-agiadms-01","Windows","Succeeded","10.181.234.4","","clouduser","centralindia","10.181.234.0/28","CTXO-NAD-Project-Win-NSG","","Standard_D4as_v5","","2023-07-17T06:52:23"
"Azure","CTXO NAD Project","b0c5c9df-5121-4a3d-93b5-858b0aba2c5a","VM-List","AVM-stackstSrv-VM2","Linux","Succeeded","10.181.190.5","","clouduser","centralindia","10.181.190.0/27","CTXO-NAD-Project-Linux-NSG","","Standard_D4as_v5","","2023-07-17T06:52:23"
"Azure","TechM-IoT-TELE","bd779819-984b-41ee-9ac4-edf23f0316a8","VM-List","AVM-TechM-IoT-TELE-05","Windows","Succeeded","10.181.154.72","","clouduser","centralindia","10.181.154.64/27","TechM-IoT-TELE-NSG-WIN","","Standard_D4ads_v5","","2023-07-17T06:52:23"
"Azure","CSRM support - NP","be291f69-a03b-4ef1-a198-5dec7a4dd6aa","VM-List","AVM-CSRM-support-NP-001","Windows","Succeeded","10.181.4.6","","Clouduser","eastus2","10.181.4.0/27","AVM-CSRM-support-NP-001-nsg","","Standard_D2as_v4","","2023-07-17T06:52:23"
"Azure","CSRM support - NP","be291f69-a03b-4ef1-a198-5dec7a4dd6aa","VM-List","lab002","Windows","Succeeded","10.181.4.5","","sentindra002","eastus2","10.181.4.0/27","Parker-ESRM-support-NP-Windows-NSG","","Standard_B1s","","2023-07-17T06:52:23"
"Azure","CSRM support - NP","be291f69-a03b-4ef1-a198-5dec7a4dd6aa","VM-List","lab004","Windows","Succeeded","10.181.4.7","","sentindra004","eastus2","10.181.4.0/27","Parker-ESRM-support-NP-Windows-NSG","","Standard_D2as_v4","","2023-07-17T06:52:23"
"Azure","CSRM support - NP","be291f69-a03b-4ef1-a198-5dec7a4dd6aa","VM-List","Windows-desktop","Windows","Succeeded","10.181.4.13","","ankur","eastus2","10.181.4.0/27","Windows-desktop-nsg","","Standard_D2as_v4","","2023-07-17T06:52:23"
"Azure","CSRM support - NP","be291f69-a03b-4ef1-a198-5dec7a4dd6aa","VM-List","AVM-CSRM-support-NP-006","Linux","Succeeded","10.181.4.12","","Clouduser","eastus2","10.181.4.0/27","AVM-CSRM-support-NP-006-nsg","","Standard_D2as_v4","","2023-07-17T06:52:23"
"Azure","CSRM support - NP","be291f69-a03b-4ef1-a198-5dec7a4dd6aa","VM-List","AVM-CSRM-support-NP-004","Windows","Succeeded","10.181.4.10","","Clouduser","eastus2","10.181.4.0/27","AVM-CSRM-support-NP-004-nsg","","Standard_D2as_v4","","2023-07-17T06:52:23"
"Azure","CSRM support - NP","be291f69-a03b-4ef1-a198-5dec7a4dd6aa","VM-List","lab001","Windows","Succeeded","10.181.4.4","","sentindra001","eastus2","10.181.4.0/27","Parker-ESRM-support-NP-Windows-NSG","","Standard_B1s","","2023-07-17T06:52:23"
"Azure","CSRM support - NP","be291f69-a03b-4ef1-a198-5dec7a4dd6aa","VM-List","AVM-CSRM-support-NP-002","Windows","Succeeded","10.181.4.8","","Clouduser","eastus2","10.181.4.0/27","AVM-CSRM-support-NP-002-nsg","","Standard_D2as_v4","","2023-07-17T06:52:23"
"Azure","CSRM support - NP","be291f69-a03b-4ef1-a198-5dec7a4dd6aa","VM-List","AVM-CSRM-support-NP-005","Linux","Succeeded","10.181.4.11","","Clouduser","eastus2","10.181.4.0/27","AVM-CSRM-support-NP-005-nsg","","Standard_D2as_v4","","2023-07-17T06:52:23"
"Azure","CSRM support - NP","be291f69-a03b-4ef1-a198-5dec7a4dd6aa","VM-List","AVM-CSRM-support-NP-003","Windows","Succeeded","10.181.4.9","","Clouduser","eastus2","10.181.4.0/27","AVM-CSRM-support-NP-003-nsg","","Standard_D2as_v4","","2023-07-17T06:52:23"
"Azure","MGMT PROJECT FOR-IBU AUTOS-PROD","c183e725-e681-415e-b897-44ebdfcd6da4","VM-List","AVM-AUTOS-APPS-VM03","Windows","Succeeded","10.181.189.198","","clouduser","centralindia","10.181.189.192/27","MGMT-PROJECT-FOR-AUTOS-PROD-Win-NSG","","Standard_D4as_v5","","2023-07-17T06:52:23"
"Azure","MGMT PROJECT FOR-IBU AUTOS-PROD","c183e725-e681-415e-b897-44ebdfcd6da4","VM-List","AVM-AUTOS-APPS-VM01","Windows","Succeeded","10.181.189.196","","clouduser","centralindia","10.181.189.192/27","MGMT-PROJECT-FOR-AUTOS-PROD-Win-NSG","","Standard_D4as_v5","","2023-07-17T06:52:23"
"Azure","MGMT PROJECT FOR-IBU AUTOS-PROD","c183e725-e681-415e-b897-44ebdfcd6da4","VM-List","AVM-IBU-AUTOS-PROD-VM","Windows","Succeeded","10.181.189.69","","clouduser","centralindia","10.181.189.64/27","MGMT-PROJECT-FOR-AUTOS-PROD-Win-NSG","","Standard_D4as_v5","","2023-07-17T06:52:23"
"Azure","MGMT PROJECT FOR-IBU AUTOS-PROD","c183e725-e681-415e-b897-44ebdfcd6da4","VM-List","AVM-AUTOS-APPS-VM04","Windows","Succeeded","10.181.189.73","","clouduser","centralindia","10.181.189.64/27","MGMT-PROJECT-FOR-AUTOS-PROD-Win-NSG","","Standard_D4as_v5","","2023-07-17T06:52:23"
"Azure","MGMT PROJECT FOR-IBU AUTOS-PROD","c183e725-e681-415e-b897-44ebdfcd6da4","VM-List","AVM-AUTOS-APPS-VM06","Windows","Succeeded","10.181.189.75","","clouduser","centralindia","10.181.189.64/27","MGMT-PROJECT-FOR-AUTOS-PROD-Win-NSG","","Standard_D4as_v5","","2023-07-17T06:52:23"
"Azure","MGMT PROJECT FOR-IBU AUTOS-PROD","c183e725-e681-415e-b897-44ebdfcd6da4","VM-List","AVM-AUTOS-DBSERVER-VM01","Windows","Succeeded","10.181.189.199","","clouduser","centralindia","10.181.189.192/27","MGMT-PROJECT-FOR-AUTOS-PROD-Win-NSG","","Standard_D4as_v5","","2023-07-17T06:52:23"
"Azure","MGMT PROJECT FOR-IBU AUTOS-PROD","c183e725-e681-415e-b897-44ebdfcd6da4","VM-List","AVM-AUTOS-SQLVM","Windows","Succeeded","10.181.189.68","","clouduser","centralindia","10.181.189.64/27","MGMT-PROJECT-FOR-AUTOS-PROD-Win-NSG","","Standard_D4as_v5","","2023-07-17T06:52:23"
"Azure","MGMT PROJECT FOR-IBU AUTOS-PROD","c183e725-e681-415e-b897-44ebdfcd6da4","VM-List","AVM-IBU-AUTOS-PROD-VM2","Windows","Succeeded","10.181.189.71","","clouduser","centralindia","10.181.189.64/27","MGMT-PROJECT-FOR-AUTOS-PROD-Win-NSG","","Standard_D4as_v5","","2023-07-17T06:52:23"
"Azure","MGMT PROJECT FOR-IBU AUTOS-PROD","c183e725-e681-415e-b897-44ebdfcd6da4","VM-List","AVM-AUTOS-SQLVM2","Windows","Succeeded","10.181.189.72","","clouduser","centralindia","10.181.189.64/27","MGMT-PROJECT-FOR-AUTOS-PROD-Win-NSG","","Standard_D4as_v5","","2023-07-17T06:52:23"
"Azure","MGMT PROJECT FOR-IBU AUTOS-PROD","c183e725-e681-415e-b897-44ebdfcd6da4","VM-List","AVM-AUTOS-APPS-VM05","Windows","Succeeded","10.181.189.74","","clouduser","centralindia","10.181.189.64/27","MGMT-PROJECT-FOR-AUTOS-PROD-Win-NSG","","Standard_D4as_v5","","2023-07-17T06:52:23"
"Azure","MGMT PROJECT FOR-IBU AUTOS-PROD","c183e725-e681-415e-b897-44ebdfcd6da4","VM-List","AVM-AUTOS-DBSERVER-VM02","Windows","Succeeded","10.181.189.200","","clouduser","centralindia","10.181.189.192/27","MGMT-PROJECT-FOR-AUTOS-PROD-Win-NSG","","Standard_D4as_v5","","2023-07-17T06:52:23"
"Azure","MGMT PROJECT FOR-IBU AUTOS-PROD","c183e725-e681-415e-b897-44ebdfcd6da4","VM-List","AVM-AUTOS-APPS-VM02","Windows","Succeeded","10.181.189.197","","clouduser","centralindia","10.181.189.192/27","MGMT-PROJECT-FOR-AUTOS-PROD-Win-NSG","","Standard_D4as_v5","","2023-07-17T06:52:23"
"Azure","MGMT PROJECT FOR-IBU AUTOS-DEMO","c8d87318-114d-42d7-965c-43119e6d630f","VM-List","AZINVDMS18-0","Windows","Succeeded","10.181.191.69","","vdiadmin","centralindia","10.181.191.64/27","MGMT-PROJECT-FOR-IBU-AUTOS-DEMO-Win-NSG","","Standard_D2as_v4","","2023-07-17T06:52:23"
"Azure","MGMT PROJECT FOR-IBU AUTOS-DEMO","c8d87318-114d-42d7-965c-43119e6d630f","VM-List","AZINVDMS18-2","Windows","Succeeded","10.181.191.71","","vdiadmin","centralindia","10.181.191.64/27","MGMT-PROJECT-FOR-IBU-AUTOS-DEMO-Win-NSG","","Standard_D2as_v4","","2023-07-17T06:52:23"
"Azure","MGMT PROJECT FOR-IBU AUTOS-DEMO","c8d87318-114d-42d7-965c-43119e6d630f","VM-List","AVM-MGMT-IBU-AUTOS-DEMO-VM01","Windows","Succeeded","10.181.191.68","","clouduser","centralindia","10.181.191.64/27","MGMT-PROJECT-FOR-IBU-AUTOS-DEMO-Win-NSG","","Standard_D2as_v4","","2023-07-17T06:52:23"
"Azure","LT_EMBLEM_FP","d1689bc5-b00d-419d-87d4-0b6c2a0a94c1","VM-List","AVM-LT-EMBLEM-FP001","Linux","Succeeded","10.181.124.4","","","southindia","10.181.124.0/28","AVM-LT-EMBLEM-FP001-NSG","","Standard_E8-4s_v3","","2023-07-17T06:52:23"
"Azure","LT_EMBLEM_FP","d1689bc5-b00d-419d-87d4-0b6c2a0a94c1","VM-List","AVM-LT-EMBLEM-FP-sql-sever","Windows","Succeeded","10.181.169.70","","clouduser","westus","10.181.169.64/27","AVM-LTEMBLEM003-nsg","","Standard_D8as_v5","","2023-07-17T06:52:23"
"Azure","LT_EMBLEM_FP","d1689bc5-b00d-419d-87d4-0b6c2a0a94c1","VM-List","AVM-EMBLEMVM09","Linux","Succeeded","10.181.124.60","","clouduser","westus","10.181.124.48/28","LT_EMBLEM_FP-Linux-NSG","","Standard_D8as_v4","","2023-07-17T06:52:23"
"Azure","LT_EMBLEM_FP","d1689bc5-b00d-419d-87d4-0b6c2a0a94c1","VM-List","AVM-LT-EMBLEM-FP-VM10","Linux","Succeeded","10.181.169.73","","clouduser","westus","10.181.169.64/27","LT_EMBLEM_FP-Linux-NSG","","Standard_D8as_v5","","2023-07-17T06:52:23"
"Azure","LT_EMBLEM_FP","d1689bc5-b00d-419d-87d4-0b6c2a0a94c1","VM-List","AVM-LT-EMBLEM-FP-VM11","Linux","Succeeded","10.181.169.74","","clouduser","westus","10.181.169.64/27","LT_EMBLEM_FP-Linux-NSG","","Standard_D8as_v5","","2023-07-17T06:52:23"
"Azure","LT_EMBLEM_FP","d1689bc5-b00d-419d-87d4-0b6c2a0a94c1","VM-List","AVM-LTEBLEM-FP-SQLVM01","Windows","Succeeded","10.181.169.72","","clouduser","westus","10.181.169.64/27","AVM-LTEMBLEM003-nsg","","Standard_D8ads_v5","","2023-07-17T06:52:23"
"Azure","LT_EMBLEM_FP","d1689bc5-b00d-419d-87d4-0b6c2a0a94c1","VM-List","AVM-LTEMBLEM-VM03","Linux","Succeeded","10.181.124.58","","clouduser","westus","10.181.124.48/28","LT_EMBLEM_FP-Linux-NSG","","Standard_D4as_v4","","2023-07-17T06:52:23"
"Azure","LT_EMBLEM_FP","d1689bc5-b00d-419d-87d4-0b6c2a0a94c1","VM-List","AVM-LTEMBLEM-VM01","Linux","Succeeded","10.181.124.56","","azureuser","westus","10.181.124.48/28","LT_EMBLEM_FP-Linux-NSG","","Standard_D4as_v5","","2023-07-17T06:52:23"
"Azure","LT_EMBLEM_FP","d1689bc5-b00d-419d-87d4-0b6c2a0a94c1","VM-List","AVM-LT-EMP001","Linux","Succeeded","10.181.124.55","","clouduser","westus","10.181.124.48/28","LT_EMBLEM_FP-Linux-NSG","","Standard_D2as_v4","","2023-07-17T06:52:23"
"Azure","LT_EMBLEM_FP","d1689bc5-b00d-419d-87d4-0b6c2a0a94c1","VM-List","AVM-LTEMBLEM003","Windows","Succeeded","10.181.124.53","","techmadmin","westus","10.181.124.48/28","AVM-LTEMBLEM003-nsg","","Standard_D32s_v3","","2023-07-17T06:52:23"
"Azure","LT_EMBLEM_FP","d1689bc5-b00d-419d-87d4-0b6c2a0a94c1","VM-List","AVM-LTEMBLEM004","Windows","Succeeded","10.181.124.54","","techmadmin","westus","10.181.124.48/28","AVM-LTEMBLEM004-nsg","","Standard_D16ads_v5","","2023-07-17T06:52:23"
"Azure","LT_EMBLEM_FP","d1689bc5-b00d-419d-87d4-0b6c2a0a94c1","VM-List","AVM-LTEMBLEMFP-FS-VM14","Windows","Succeeded","10.181.169.76","","clouduser","westus","10.181.169.64/27","LT_EMBLEM_FP-NSG","","Standard_D8as_v5","","2023-07-17T06:52:23"
"Azure","LT_EMBLEM_FP","d1689bc5-b00d-419d-87d4-0b6c2a0a94c1","VM-List","AVM-LTEMBLEM-VM05","Linux","Succeeded","10.181.124.61","","Clouduser","westus","10.181.124.48/28","LT_EMBLEM_FP-Linux-NSG","","Standard_D8as_v5","","2023-07-17T06:52:23"
"Azure","LT_EMBLEM_FP","d1689bc5-b00d-419d-87d4-0b6c2a0a94c1","VM-List","AVM-LTEMBLEM-VM06","Windows","Succeeded","10.181.124.62","","Clouduser","westus","10.181.124.48/28","AVM-LTEMBLEM004-nsg","","Standard_D8as_v5","","2023-07-17T06:52:23"
"Azure","LT_EMBLEM_FP","d1689bc5-b00d-419d-87d4-0b6c2a0a94c1","VM-List","AVM-LTEMBLEM-VM08","Windows","Succeeded","10.181.169.69","","clouduser","westus","10.181.169.64/27","AVM-LTEMBLEM003-nsg","","Standard_D8ads_v5","","2023-07-17T06:52:23"
"Azure","LT_EMBLEM_FP","d1689bc5-b00d-419d-87d4-0b6c2a0a94c1","VM-List","AVM-LTEMBLEMFP-WS-VM12","Windows","Succeeded","10.181.169.75","","clouduser","westus","10.181.169.64/27","LT_EMBLEM_FP-NSG","","Standard_D32as_v5","","2023-07-17T06:52:23"
"Azure","LT_EMBLEM_FP","d1689bc5-b00d-419d-87d4-0b6c2a0a94c1","VM-List","AVM-LTEMBLEM-VM04","Linux","Succeeded","10.181.124.59","","clouduser","westus","10.181.124.48/28","LT_EMBLEM_FP-Linux-NSG","","Standard_D2as_v4","","2023-07-17T06:52:23"
"Azure","LT_EMBLEM_FP","d1689bc5-b00d-419d-87d4-0b6c2a0a94c1","VM-List","AVM-LTEMBLEMFP-DB-VM13","Windows","Succeeded","10.181.169.77","","clouduser","westus","10.181.169.64/27","LT_EMBLEM_FP-NSG","","Standard_D32as_v5","","2023-07-17T06:52:23"
"Azure","LT_EMBLEM_FP","d1689bc5-b00d-419d-87d4-0b6c2a0a94c1","VM-List","AVM-LTEMBLEM-VM09","Linux","Succeeded","10.181.169.78","","clouduser","westus","10.181.169.64/27","LT_EMBLEM_FP-Linux-NSG","","Standard_D8as_v5","","2023-07-17T06:52:23"
"Azure","LT_EMBLEM_FP","d1689bc5-b00d-419d-87d4-0b6c2a0a94c1","VM-List","AVM-LTEMBLEM-VM07","Windows","Succeeded","10.181.169.68","","clouduser","westus","10.181.169.64/27","AVM-LTEMBLEM003-nsg","","Standard_D8as_v5","","2023-07-17T06:52:23"
"Azure","LT_EMBLEM_FP","d1689bc5-b00d-419d-87d4-0b6c2a0a94c1","VM-List","AVM-LTEMBLEM002","Windows","Succeeded","10.181.124.52","","techmadmin","westus","10.181.124.48/28","AVM-LTEMBLEM002-nsg","","Standard_D8s_v3","","2023-07-17T06:52:23"
"Azure","LT_EMBLEM_FP","d1689bc5-b00d-419d-87d4-0b6c2a0a94c1","VM-List","AVM-LTEMBLEM-sql-server","Windows","Succeeded","10.181.169.71","","clouduser","westus","10.181.169.64/27","AVM-LTEMBLEM003-nsg","","Standard_D8as_v5","","2023-07-17T06:52:23"
"Azure","LT_EMBLEM_FP","d1689bc5-b00d-419d-87d4-0b6c2a0a94c1","VM-List","AVM-LTEMBLEM-VM02","Windows","Succeeded","10.181.124.57","","clouduser","westus","10.181.124.48/28","AVM-LTEMBLEM003-nsg","","Standard_D32as_v4","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINCIFKPOCMI","Windows","Succeeded","172.22.137.51","","","centralindia","172.22.136.0/23","AZINCIFKPOCMI-nsg","","Standard_B2s","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINCTCIPOC-06","Windows","Succeeded","172.22.142.20","","","centralindia","172.22.142.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINCTCIPOC02","Windows","Succeeded","172.22.137.48","","","centralindia","172.22.136.0/23","","","Standard_B2s","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINCTCIPOC05","Windows","Succeeded","172.22.142.9","","","centralindia","172.22.142.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINCTCIPOC-10","Windows","Succeeded","172.22.142.21","","","centralindia","172.22.142.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINCTCIPOC06","Windows","Succeeded","172.22.142.11","","","centralindia","172.22.142.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0602","Windows","Succeeded","172.22.138.80","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINCTCIPOC17","Windows","Succeeded","172.22.142.31","","","centralindia","172.22.142.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0600","Windows","Succeeded","172.22.138.5","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0614","Windows","Succeeded","172.22.138.7","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINCTCIPOC13","Windows","Succeeded","172.22.142.26","","","centralindia","172.22.142.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0599","Windows","Succeeded","172.22.138.4","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINCTCIPOC12","Windows","Succeeded","172.22.142.27","","","centralindia","172.22.142.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0609","Windows","Succeeded","172.22.138.6","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0603","Windows","Succeeded","172.22.138.69","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINCTCIPOC18","Windows","Succeeded","172.22.142.32","","","centralindia","172.22.142.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0632","Windows","Succeeded","172.22.138.94","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0630","Windows","Succeeded","172.22.138.86","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINVDDD12-0635","Windows","Succeeded","172.22.138.87","","","centralindia","172.22.138.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-CI-wl-01","d4a972a0-2873-4c75-8d63-c484d2d3ef9c","VM-List","AZINCIFKPOCMI02","Windows","Succeeded","172.22.136.205","","vdiadmin","centralindia","172.22.136.0/23","AZINCIFKPOCMI02-nsg","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TIM-OPS-VPRO-PRE-PROD","d5c8491b-0b62-493a-9f8d-3543f478db33","VM-List","AVM-TIM-OPS-VPRO-VM1","Windows","Succeeded","10.181.190.132","","clouduser","centralindia","10.181.190.128/27","TIM-OPS-VPRO-PRE-PROD-Win-NSG","","Standard_D8ads_v5","","2023-07-17T06:52:23"
"Azure","TIM-OPS-VPRO-PRE-PROD","d5c8491b-0b62-493a-9f8d-3543f478db33","VM-List","AVM-TIM-OPS-VPRO-VM2","Windows","Succeeded","10.181.190.135","","clouduser","centralindia","10.181.190.128/27","TIM-OPS-VPRO-PRE-PROD-Win-NSG","","Standard_D8ads_v5","","2023-07-17T06:52:23"
"Azure","MGMT Project FOR-AI","e87fedd7-b481-4be9-b183-2fa5c59bc6a6","VM-List","AI-WINSERVER2016-SmartContract","Windows","Succeeded","10.181.159.7","","techmadmin","eastus2","10.181.159.0/27","AVM-WIN-MGTM-PROJFORAI-KUBEFLOW-nsg","","Standard_E8s_v3","","2023-07-17T06:52:23"
"Azure","MGMT Project FOR-AI","e87fedd7-b481-4be9-b183-2fa5c59bc6a6","VM-List","AVM-MGMTPROJECT-FORKUBEFLOW-01","Linux","Succeeded","10.181.159.4","","Techmadmin","eastus2","10.181.159.0/27","AVM-MGMTPROJECT-FORKUBEFLOW-01-nsg","","Standard_D2s_v3","","2023-07-17T06:52:23"
"Azure","MGMT Project FOR-AI","e87fedd7-b481-4be9-b183-2fa5c59bc6a6","VM-List","AVM-WIN-MGTM-PROJFORAI-KUBEFLOW","Windows","Succeeded","10.181.159.6","","winuser","eastus2","10.181.159.0/27","AVMWINMGTMPROJFORAIKUBEFLOWnsg208","","Standard_B2s","","2023-07-17T06:52:23"
"Azure","RADIQal-IRIS","e893cd8c-cfbf-488c-83ec-fa5c00a6408b","VM-List","Darpan","Linux","Succeeded","10.181.170.132","","clouduser","centralindia","10.181.170.128/27","Darpan-nsg","","Standard_D2s_v4","","2023-07-17T06:52:23"
"Azure","CIO-UVO","ef35a3b7-8b96-4bf9-bb44-a62b972f07ea","VM-List","AVM-UVO-VM01","Windows","Succeeded","10.181.130.4","","clouduser","eastus","10.181.130.0/27","AVM-UVO-VM01-nsg","","Standard_NC6s_v3","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0002","Windows","Succeeded","172.22.148.5","","","southindia","172.22.148.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0404","Windows","Succeeded","172.22.146.89","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0410","Windows","Succeeded","172.22.146.88","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0408","Windows","Succeeded","172.22.146.84","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0403","Windows","Succeeded","172.22.146.78","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0402","Windows","Succeeded","172.22.146.4","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0407","Windows","Succeeded","172.22.146.76","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0409","Windows","Succeeded","172.22.146.79","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0412","Windows","Succeeded","172.22.146.80","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
"Azure","TechM-citrix-BPS-FLIPKART-IPL-SI-wl-06","fcd55d4d-efbb-4817-b791-26d1b93bb5a9","VM-List","AZINVDDD11-0405","Windows","Succeeded","172.22.146.51","","","southindia","172.22.146.0/23","","","Standard_B2ms","","2023-07-17T06:52:23"
